year,quarter,district_code,district_name,neighbourhood_code,neighbourhood_name,price_month(€),price_m2_month(€),From 6 months to 12 motnhs,Over 12 months,Up to 6 months,1 Spanish,1 foreigner,2 Spanish,2 foreigners,3 Spanish,3 foreigners,4 espanyols o més,more than 4 foreigners,man_bachelors_degree,man_elementary_school,man_junior_high_school,man_senior_high_school,man_unknown,man_without education,woman_bachelors_degree,woman_elementary_school,woman_junior_high_school,woman_senior_high_school,woman_unknown,woman_without education,airbnb_price(€),n_airbnb_listings,availability_365,airbnb_ratio_business,airbnb_professional_ratio,airbnb_mega_host_ratio
2019.0,2019-04-01,8.0,Nou Barris,49.0,Canyelles,756.4,9.3,750.0,1992.0,2363.0,730.0,89.0,957.0,27.0,560.0,20.0,511.0,40.0,286.0,773.0,983.0,616.0,94.0,83.0,486.0,966.0,972.0,554.0,58.0,179.0,64.0,4.0,272.0,0.25,0.0,0.0
2019.0,2019-07-01,8.0,Nou Barris,49.0,Canyelles,714.4,9.5,750.0,1992.0,2363.0,730.0,89.0,957.0,27.0,560.0,20.0,511.0,40.0,286.0,773.0,983.0,616.0,94.0,83.0,486.0,966.0,972.0,554.0,58.0,179.0,46.33333333333334,3.0,195.33333333333331,0.3333333333333333,0.0,0.0
2019.0,2019-10-01,8.0,Nou Barris,49.0,Canyelles,722.5,9.5,750.0,1992.0,2363.0,730.0,89.0,957.0,27.0,560.0,20.0,511.0,40.0,286.0,773.0,983.0,616.0,94.0,83.0,486.0,966.0,972.0,554.0,58.0,179.0,43.5,4.0,151.25,0.25,0.0,0.0
2020.0,2020-01-01,8.0,Nou Barris,49.0,Canyelles,778.0,10.1,1430.0,2313.0,2414.0,732.0,96.0,953.0,38.0,578.0,25.0,484.0,39.0,295.0,761.0,1011.0,620.0,74.0,71.0,506.0,951.0,994.0,571.0,52.0,164.0,41.75,4.0,184.25,0.25,0.0,0.0
2020.0,2020-04-01,8.0,Nou Barris,49.0,Canyelles,,,1430.0,2313.0,2414.0,732.0,96.0,953.0,38.0,578.0,25.0,484.0,39.0,295.0,761.0,1011.0,620.0,74.0,71.0,506.0,951.0,994.0,571.0,52.0,164.0,50.33333333333334,3.0,178.33333333333337,0.3333333333333333,0.0,0.0
2020.0,2020-07-01,8.0,Nou Barris,49.0,Canyelles,833.3,10.2,1430.0,2313.0,2414.0,732.0,96.0,953.0,38.0,578.0,25.0,484.0,39.0,295.0,761.0,1011.0,620.0,74.0,71.0,506.0,951.0,994.0,571.0,52.0,164.0,50.33333333333334,3.0,161.0,0.3333333333333333,0.0,0.0
2020.0,2020-10-01,8.0,Nou Barris,49.0,Canyelles,756.1,9.5,1430.0,2313.0,2414.0,732.0,96.0,953.0,38.0,578.0,25.0,484.0,39.0,295.0,761.0,1011.0,620.0,74.0,71.0,506.0,951.0,994.0,571.0,52.0,164.0,32.5,2.0,206.0,0.0,0.0,0.0
2015.0,2015-01-01,8.0,Nou Barris,55.0,Ciutat Meridiana,401.17,6.58,2188.0,6172.0,6050.0,933.0,321.0,1037.0,166.0,602.0,152.0,573.0,308.0,203.0,1726.0,1423.0,638.0,0.0,183.0,280.0,1767.0,1205.0,679.0,3.0,332.0,,,,,,
2015.0,2015-04-01,8.0,Nou Barris,55.0,Ciutat Meridiana,399.19,6.71,2188.0,6172.0,6050.0,933.0,321.0,1037.0,166.0,602.0,152.0,573.0,308.0,203.0,1726.0,1423.0,638.0,0.0,183.0,280.0,1767.0,1205.0,679.0,3.0,332.0,15.666666666666664,3.0,299.0,0.0,0.0,0.0
2015.0,2015-07-01,8.0,Nou Barris,55.0,Ciutat Meridiana,381.0,6.0,2188.0,6172.0,6050.0,933.0,321.0,1037.0,166.0,602.0,152.0,573.0,308.0,203.0,1726.0,1423.0,638.0,0.0,183.0,280.0,1767.0,1205.0,679.0,3.0,332.0,26.2,5.0,306.2,0.2,0.0,0.0
2015.0,2015-10-01,8.0,Nou Barris,55.0,Ciutat Meridiana,400.29,6.66,2188.0,6172.0,6050.0,933.0,321.0,1037.0,166.0,602.0,152.0,573.0,308.0,203.0,1726.0,1423.0,638.0,0.0,183.0,280.0,1767.0,1205.0,679.0,3.0,332.0,24.33333333333333,6.0,296.6666666666667,0.16666666666666666,0.0,0.0
2016.0,2016-01-01,8.0,Nou Barris,55.0,Ciutat Meridiana,344.26,6.23,1950.0,5324.0,5538.0,926.0,325.0,1038.0,184.0,596.0,153.0,567.0,295.0,209.0,1606.0,1418.0,628.0,86.0,125.0,306.0,1681.0,1255.0,687.0,96.0,245.0,19.428571428571427,7.0,326.2857142857143,0.14285714285714285,0.0,0.0
2016.0,2016-04-01,8.0,Nou Barris,55.0,Ciutat Meridiana,427.97,7.24,1950.0,5324.0,5538.0,926.0,325.0,1038.0,184.0,596.0,153.0,567.0,295.0,209.0,1606.0,1418.0,628.0,86.0,125.0,306.0,1681.0,1255.0,687.0,96.0,245.0,,,,,,
2016.0,2016-07-01,8.0,Nou Barris,55.0,Ciutat Meridiana,373.14,6.44,1950.0,5324.0,5538.0,926.0,325.0,1038.0,184.0,596.0,153.0,567.0,295.0,209.0,1606.0,1418.0,628.0,86.0,125.0,306.0,1681.0,1255.0,687.0,96.0,245.0,,,,,,
2016.0,2016-10-01,8.0,Nou Barris,55.0,Ciutat Meridiana,446.13,7.74,1950.0,5324.0,5538.0,926.0,325.0,1038.0,184.0,596.0,153.0,567.0,295.0,209.0,1606.0,1418.0,628.0,86.0,125.0,306.0,1681.0,1255.0,687.0,96.0,245.0,24.54545454545455,11.0,262.1818181818182,0.0,0.0,0.0
2017.0,2017-01-01,8.0,Nou Barris,55.0,Ciutat Meridiana,459.19,7.93,1618.0,4328.0,5427.0,965.0,333.0,1028.0,206.0,612.0,162.0,571.0,316.0,235.0,1554.0,1511.0,654.0,97.0,119.0,324.0,1662.0,1349.0,734.0,83.0,231.0,24.4,10.0,239.0,0.0,0.0,0.0
2017.0,2017-04-01,8.0,Nou Barris,55.0,Ciutat Meridiana,436.17,7.54,1618.0,4328.0,5427.0,965.0,333.0,1028.0,206.0,612.0,162.0,571.0,316.0,235.0,1554.0,1511.0,654.0,97.0,119.0,324.0,1662.0,1349.0,734.0,83.0,231.0,24.8,10.0,223.9,0.0,0.0,0.0
2017.0,2017-07-01,8.0,Nou Barris,55.0,Ciutat Meridiana,423.09,7.38,1618.0,4328.0,5427.0,965.0,333.0,1028.0,206.0,612.0,162.0,571.0,316.0,235.0,1554.0,1511.0,654.0,97.0,119.0,324.0,1662.0,1349.0,734.0,83.0,231.0,50.63636363636363,11.0,177.72727272727272,0.0,0.0,0.0
2017.0,2017-10-01,8.0,Nou Barris,55.0,Ciutat Meridiana,425.51,7.55,1618.0,4328.0,5427.0,965.0,333.0,1028.0,206.0,612.0,162.0,571.0,316.0,235.0,1554.0,1511.0,654.0,97.0,119.0,324.0,1662.0,1349.0,734.0,83.0,231.0,34.384615384615394,13.0,220.0769230769231,0.07692307692307693,0.0,0.0
2018.0,2018-01-01,8.0,Nou Barris,55.0,Ciutat Meridiana,507.16,8.98,1746.0,3981.0,5205.0,952.0,356.0,1033.0,216.0,598.0,163.0,588.0,349.0,257.0,1485.0,1544.0,707.0,108.0,112.0,369.0,1690.0,1431.0,777.0,87.0,208.0,32.0,7.0,259.7142857142857,0.0,0.0,0.0
2018.0,2018-04-01,8.0,Nou Barris,55.0,Ciutat Meridiana,491.84,8.39,1746.0,3981.0,5205.0,952.0,356.0,1033.0,216.0,598.0,163.0,588.0,349.0,257.0,1485.0,1544.0,707.0,108.0,112.0,369.0,1690.0,1431.0,777.0,87.0,208.0,30.125,8.0,224.875,0.0,0.0,0.0
2018.0,2018-07-01,8.0,Nou Barris,55.0,Ciutat Meridiana,514.34,8.81,1746.0,3981.0,5205.0,952.0,356.0,1033.0,216.0,598.0,163.0,588.0,349.0,257.0,1485.0,1544.0,707.0,108.0,112.0,369.0,1690.0,1431.0,777.0,87.0,208.0,26.83333333333333,12.0,280.75,0.0,0.0,0.0
2018.0,2018-10-01,8.0,Nou Barris,55.0,Ciutat Meridiana,514.52,8.7,1746.0,3981.0,5205.0,952.0,356.0,1033.0,216.0,598.0,163.0,588.0,349.0,257.0,1485.0,1544.0,707.0,108.0,112.0,369.0,1690.0,1431.0,777.0,87.0,208.0,26.153846153846153,13.0,265.23076923076917,0.0,0.0,0.0
2019.0,2019-01-01,8.0,Nou Barris,55.0,Ciutat Meridiana,575.4,9.8,1691.0,3858.0,5119.0,969.0,374.0,1044.0,239.0,596.0,187.0,583.0,370.0,275.0,1480.0,1577.0,738.0,132.0,104.0,418.0,1671.0,1445.0,812.0,91.0,191.0,29.875,8.0,304.0,0.0,0.0,0.0
2019.0,2019-04-01,8.0,Nou Barris,55.0,Ciutat Meridiana,559.8,9.4,1691.0,3858.0,5119.0,969.0,374.0,1044.0,239.0,596.0,187.0,583.0,370.0,275.0,1480.0,1577.0,738.0,132.0,104.0,418.0,1671.0,1445.0,812.0,91.0,191.0,26.181818181818183,11.0,245.27272727272728,0.0,0.0,0.0
2019.0,2019-07-01,8.0,Nou Barris,55.0,Ciutat Meridiana,532.6,9.4,1691.0,3858.0,5119.0,969.0,374.0,1044.0,239.0,596.0,187.0,583.0,370.0,275.0,1480.0,1577.0,738.0,132.0,104.0,418.0,1671.0,1445.0,812.0,91.0,191.0,31.3,10.0,275.2,0.0,0.0,0.0
2019.0,2019-10-01,8.0,Nou Barris,55.0,Ciutat Meridiana,572.9,10.0,1691.0,3858.0,5119.0,969.0,374.0,1044.0,239.0,596.0,187.0,583.0,370.0,275.0,1480.0,1577.0,738.0,132.0,104.0,418.0,1671.0,1445.0,812.0,91.0,191.0,31.875,8.0,200.125,0.0,0.0,0.0
2020.0,2020-01-01,8.0,Nou Barris,55.0,Ciutat Meridiana,546.1,9.3,3120.0,4813.0,5155.0,964.0,414.0,1020.0,238.0,630.0,197.0,582.0,390.0,264.0,1471.0,1634.0,794.0,111.0,91.0,407.0,1651.0,1541.0,841.0,83.0,181.0,35.833333333333336,6.0,268.1666666666667,0.0,0.0,0.0
2020.0,2020-04-01,8.0,Nou Barris,55.0,Ciutat Meridiana,508.4,8.5,3120.0,4813.0,5155.0,964.0,414.0,1020.0,238.0,630.0,197.0,582.0,390.0,264.0,1471.0,1634.0,794.0,111.0,91.0,407.0,1651.0,1541.0,841.0,83.0,181.0,33.142857142857146,7.0,271.14285714285717,0.0,0.0,0.0
2020.0,2020-07-01,8.0,Nou Barris,55.0,Ciutat Meridiana,572.4,9.9,3120.0,4813.0,5155.0,964.0,414.0,1020.0,238.0,630.0,197.0,582.0,390.0,264.0,1471.0,1634.0,794.0,111.0,91.0,407.0,1651.0,1541.0,841.0,83.0,181.0,45.33333333333334,6.0,333.6666666666667,0.3333333333333333,0.0,0.0
2020.0,2020-10-01,8.0,Nou Barris,55.0,Ciutat Meridiana,514.1,8.8,3120.0,4813.0,5155.0,964.0,414.0,1020.0,238.0,630.0,197.0,582.0,390.0,264.0,1471.0,1634.0,794.0,111.0,91.0,407.0,1651.0,1541.0,841.0,83.0,181.0,42.57142857142857,7.0,259.42857142857144,0.2857142857142857,0.0,0.0
2015.0,2015-01-01,8.0,Nou Barris,45.0,Porta,545.86,8.28,2857.0,8962.0,8134.0,3237.0,627.0,3234.0,289.0,1884.0,201.0,1316.0,281.0,1318.0,2563.0,2890.0,2631.0,4.0,529.0,1908.0,3376.0,2711.0,2520.0,3.0,976.0,,,,,,
2015.0,2015-04-01,8.0,Nou Barris,45.0,Porta,556.5,9.01,2857.0,8962.0,8134.0,3237.0,627.0,3234.0,289.0,1884.0,201.0,1316.0,281.0,1318.0,2563.0,2890.0,2631.0,4.0,529.0,1908.0,3376.0,2711.0,2520.0,3.0,976.0,29.5,18.0,244.27777777777774,0.2777777777777778,0.05555555555555555,0.0
2015.0,2015-07-01,8.0,Nou Barris,45.0,Porta,542.0,9.0,2857.0,8962.0,8134.0,3237.0,627.0,3234.0,289.0,1884.0,201.0,1316.0,281.0,1318.0,2563.0,2890.0,2631.0,4.0,529.0,1908.0,3376.0,2711.0,2520.0,3.0,976.0,33.214285714285715,28.0,289.82142857142856,0.10714285714285714,0.03571428571428571,0.0
2015.0,2015-10-01,8.0,Nou Barris,45.0,Porta,577.52,9.92,2857.0,8962.0,8134.0,3237.0,627.0,3234.0,289.0,1884.0,201.0,1316.0,281.0,1318.0,2563.0,2890.0,2631.0,4.0,529.0,1908.0,3376.0,2711.0,2520.0,3.0,976.0,34.57692307692308,26.0,312.61538461538464,0.1153846153846154,0.0,0.0
2016.0,2016-01-01,8.0,Nou Barris,45.0,Porta,536.66,9.16,2549.0,7574.0,7421.0,3196.0,598.0,3281.0,290.0,1851.0,193.0,1307.0,263.0,1386.0,2426.0,2900.0,2623.0,168.0,416.0,2053.0,3252.0,2770.0,2481.0,144.0,822.0,30.243243243243235,37.0,319.8648648648648,0.054054054054054064,0.0,0.0
2016.0,2016-04-01,8.0,Nou Barris,45.0,Porta,574.38,9.86,2549.0,7574.0,7421.0,3196.0,598.0,3281.0,290.0,1851.0,193.0,1307.0,263.0,1386.0,2426.0,2900.0,2623.0,168.0,416.0,2053.0,3252.0,2770.0,2481.0,144.0,822.0,,,,,,
2016.0,2016-07-01,8.0,Nou Barris,45.0,Porta,617.22,10.58,2549.0,7574.0,7421.0,3196.0,598.0,3281.0,290.0,1851.0,193.0,1307.0,263.0,1386.0,2426.0,2900.0,2623.0,168.0,416.0,2053.0,3252.0,2770.0,2481.0,144.0,822.0,,,,,,
2016.0,2016-10-01,8.0,Nou Barris,45.0,Porta,672.64,10.51,2549.0,7574.0,7421.0,3196.0,598.0,3281.0,290.0,1851.0,193.0,1307.0,263.0,1386.0,2426.0,2900.0,2623.0,168.0,416.0,2053.0,3252.0,2770.0,2481.0,144.0,822.0,34.77272727272727,44.0,239.1136363636364,0.20454545454545456,0.0,0.0
2017.0,2017-01-01,8.0,Nou Barris,45.0,Porta,654.58,10.21,2167.0,6581.0,7011.0,3256.0,665.0,3228.0,271.0,1863.0,180.0,1309.0,313.0,1451.0,2359.0,2996.0,2655.0,162.0,381.0,2144.0,3219.0,2893.0,2569.0,134.0,764.0,34.25,44.0,205.3636363636364,0.20454545454545456,0.0,0.0
2017.0,2017-04-01,8.0,Nou Barris,45.0,Porta,640.95,10.75,2167.0,6581.0,7011.0,3256.0,665.0,3228.0,271.0,1863.0,180.0,1309.0,313.0,1451.0,2359.0,2996.0,2655.0,162.0,381.0,2144.0,3219.0,2893.0,2569.0,134.0,764.0,33.6,45.0,191.86666666666667,0.17777777777777778,0.0,0.0
2017.0,2017-07-01,8.0,Nou Barris,45.0,Porta,670.43,11.08,2167.0,6581.0,7011.0,3256.0,665.0,3228.0,271.0,1863.0,180.0,1309.0,313.0,1451.0,2359.0,2996.0,2655.0,162.0,381.0,2144.0,3219.0,2893.0,2569.0,134.0,764.0,37.4375,48.0,180.79166666666663,0.14583333333333334,0.0,0.0
2017.0,2017-10-01,8.0,Nou Barris,45.0,Porta,682.83,11.01,2167.0,6581.0,7011.0,3256.0,665.0,3228.0,271.0,1863.0,180.0,1309.0,313.0,1451.0,2359.0,2996.0,2655.0,162.0,381.0,2144.0,3219.0,2893.0,2569.0,134.0,764.0,49.37254901960785,51.0,196.50980392156865,0.05882352941176471,0.0,0.0
2018.0,2018-01-01,8.0,Nou Barris,45.0,Porta,675.08,11.11,2150.0,5730.0,6780.0,3287.0,692.0,3168.0,324.0,1818.0,193.0,1351.0,331.0,1574.0,2329.0,3034.0,2715.0,158.0,342.0,2281.0,3157.0,3015.0,2697.0,123.0,699.0,31.608695652173914,46.0,225.19565217391303,0.08695652173913042,0.0,0.0
2018.0,2018-04-01,8.0,Nou Barris,45.0,Porta,713.94,11.49,2150.0,5730.0,6780.0,3287.0,692.0,3168.0,324.0,1818.0,193.0,1351.0,331.0,1574.0,2329.0,3034.0,2715.0,158.0,342.0,2281.0,3157.0,3015.0,2697.0,123.0,699.0,34.04255319148936,47.0,185.0212765957447,0.1276595744680851,0.0,0.0
2018.0,2018-07-01,8.0,Nou Barris,45.0,Porta,712.12,11.24,2150.0,5730.0,6780.0,3287.0,692.0,3168.0,324.0,1818.0,193.0,1351.0,331.0,1574.0,2329.0,3034.0,2715.0,158.0,342.0,2281.0,3157.0,3015.0,2697.0,123.0,699.0,35.583333333333336,36.0,174.08333333333337,0.027777777777777776,0.0,0.0
2018.0,2018-10-01,8.0,Nou Barris,45.0,Porta,723.34,11.94,2150.0,5730.0,6780.0,3287.0,692.0,3168.0,324.0,1818.0,193.0,1351.0,331.0,1574.0,2329.0,3034.0,2715.0,158.0,342.0,2281.0,3157.0,3015.0,2697.0,123.0,699.0,36.07142857142857,42.0,181.19047619047618,0.07142857142857142,0.047619047619047616,0.0
2019.0,2019-01-01,8.0,Nou Barris,45.0,Porta,722.8,11.6,2217.0,5254.0,6875.0,3297.0,722.0,3172.0,332.0,1818.0,256.0,1321.0,384.0,1680.0,2388.0,3188.0,2848.0,212.0,315.0,2441.0,3125.0,3133.0,2901.0,177.0,652.0,33.0,42.0,199.73809523809524,0.07142857142857142,0.047619047619047616,0.0
2019.0,2019-04-01,8.0,Nou Barris,45.0,Porta,775.3,12.2,2217.0,5254.0,6875.0,3297.0,722.0,3172.0,332.0,1818.0,256.0,1321.0,384.0,1680.0,2388.0,3188.0,2848.0,212.0,315.0,2441.0,3125.0,3133.0,2901.0,177.0,652.0,33.823529411764696,34.0,161.17647058823533,0.05882352941176471,0.029411764705882356,0.0
2019.0,2019-07-01,8.0,Nou Barris,45.0,Porta,749.2,12.7,2217.0,5254.0,6875.0,3297.0,722.0,3172.0,332.0,1818.0,256.0,1321.0,384.0,1680.0,2388.0,3188.0,2848.0,212.0,315.0,2441.0,3125.0,3133.0,2901.0,177.0,652.0,41.43589743589744,39.0,186.7692307692308,0.15384615384615385,0.02564102564102564,0.0
2019.0,2019-10-01,8.0,Nou Barris,45.0,Porta,756.8,12.7,2217.0,5254.0,6875.0,3297.0,722.0,3172.0,332.0,1818.0,256.0,1321.0,384.0,1680.0,2388.0,3188.0,2848.0,212.0,315.0,2441.0,3125.0,3133.0,2901.0,177.0,652.0,50.95555555555556,45.0,189.3111111111111,0.2222222222222222,0.1111111111111111,0.08888888888888889
2020.0,2020-01-01,8.0,Nou Barris,45.0,Porta,690.4,11.4,4134.0,6513.0,7330.0,3305.0,760.0,3176.0,363.0,1795.0,261.0,1304.0,424.0,1781.0,2457.0,3481.0,3059.0,192.0,283.0,2610.0,3124.0,3386.0,3106.0,170.0,586.0,69.51851851851852,54.0,172.5,0.16666666666666666,0.0925925925925926,0.0925925925925926
2020.0,2020-04-01,8.0,Nou Barris,45.0,Porta,725.9,12.1,4134.0,6513.0,7330.0,3305.0,760.0,3176.0,363.0,1795.0,261.0,1304.0,424.0,1781.0,2457.0,3481.0,3059.0,192.0,283.0,2610.0,3124.0,3386.0,3106.0,170.0,586.0,68.9622641509434,53.0,140.67924528301887,0.18867924528301888,0.09433962264150944,0.09433962264150944
2020.0,2020-07-01,8.0,Nou Barris,45.0,Porta,759.3,12.8,4134.0,6513.0,7330.0,3305.0,760.0,3176.0,363.0,1795.0,261.0,1304.0,424.0,1781.0,2457.0,3481.0,3059.0,192.0,283.0,2610.0,3124.0,3386.0,3106.0,170.0,586.0,111.50909090909092,55.0,156.27272727272728,0.2,0.12727272727272726,0.12727272727272726
2020.0,2020-10-01,8.0,Nou Barris,45.0,Porta,723.6,12.0,4134.0,6513.0,7330.0,3305.0,760.0,3176.0,363.0,1795.0,261.0,1304.0,424.0,1781.0,2457.0,3481.0,3059.0,192.0,283.0,2610.0,3124.0,3386.0,3106.0,170.0,586.0,34.83636363636364,55.0,171.38181818181818,0.16363636363636366,0.16363636363636366,0.16363636363636366
2015.0,2015-01-01,8.0,Nou Barris,54.0,Torre Baró,,,419.0,1183.0,1158.0,228.0,86.0,229.0,39.0,172.0,33.0,241.0,38.0,73.0,462.0,374.0,154.0,2.0,52.0,106.0,454.0,320.0,152.0,0.0,101.0,,,,,,
2015.0,2015-04-01,8.0,Nou Barris,54.0,Torre Baró,420.63,7.31,419.0,1183.0,1158.0,228.0,86.0,229.0,39.0,172.0,33.0,241.0,38.0,73.0,462.0,374.0,154.0,2.0,52.0,106.0,454.0,320.0,152.0,0.0,101.0,34.333333333333336,3.0,322.3333333333333,0.3333333333333333,0.0,0.0
2015.0,2015-07-01,8.0,Nou Barris,54.0,Torre Baró,,,419.0,1183.0,1158.0,228.0,86.0,229.0,39.0,172.0,33.0,241.0,38.0,73.0,462.0,374.0,154.0,2.0,52.0,106.0,454.0,320.0,152.0,0.0,101.0,30.75,4.0,275.0,0.25,0.0,0.0
2015.0,2015-10-01,8.0,Nou Barris,54.0,Torre Baró,366.67,5.19,419.0,1183.0,1158.0,228.0,86.0,229.0,39.0,172.0,33.0,241.0,38.0,73.0,462.0,374.0,154.0,2.0,52.0,106.0,454.0,320.0,152.0,0.0,101.0,32.333333333333336,6.0,308.1666666666667,0.16666666666666666,0.0,0.0
2016.0,2016-01-01,8.0,Nou Barris,54.0,Torre Baró,392.44,6.55,374.0,1019.0,1063.0,235.0,91.0,224.0,41.0,171.0,33.0,235.0,34.0,75.0,433.0,367.0,165.0,30.0,36.0,104.0,424.0,328.0,160.0,33.0,73.0,30.33333333333333,6.0,311.5,0.16666666666666666,0.0,0.0
2016.0,2016-04-01,8.0,Nou Barris,54.0,Torre Baró,447.05,6.82,374.0,1019.0,1063.0,235.0,91.0,224.0,41.0,171.0,33.0,235.0,34.0,75.0,433.0,367.0,165.0,30.0,36.0,104.0,424.0,328.0,160.0,33.0,73.0,,,,,,
2016.0,2016-07-01,8.0,Nou Barris,54.0,Torre Baró,0.0,,374.0,1019.0,1063.0,235.0,91.0,224.0,41.0,171.0,33.0,235.0,34.0,75.0,433.0,367.0,165.0,30.0,36.0,104.0,424.0,328.0,160.0,33.0,73.0,,,,,,
2016.0,2016-10-01,8.0,Nou Barris,54.0,Torre Baró,416.39,10.09,374.0,1019.0,1063.0,235.0,91.0,224.0,41.0,171.0,33.0,235.0,34.0,75.0,433.0,367.0,165.0,30.0,36.0,104.0,424.0,328.0,160.0,33.0,73.0,34.5,6.0,282.1666666666667,0.16666666666666666,0.0,0.0
2017.0,2017-01-01,8.0,Nou Barris,54.0,Torre Baró,418.07,7.26,310.0,829.0,1040.0,230.0,84.0,233.0,34.0,173.0,38.0,237.0,46.0,79.0,419.0,385.0,167.0,46.0,33.0,119.0,424.0,344.0,167.0,38.0,67.0,40.25,4.0,263.75,0.25,0.0,0.0
2017.0,2017-04-01,8.0,Nou Barris,54.0,Torre Baró,,,310.0,829.0,1040.0,230.0,84.0,233.0,34.0,173.0,38.0,237.0,46.0,79.0,419.0,385.0,167.0,46.0,33.0,119.0,424.0,344.0,167.0,38.0,67.0,36.0,6.0,283.3333333333333,0.16666666666666666,0.0,0.0
2017.0,2017-07-01,8.0,Nou Barris,54.0,Torre Baró,463.17,6.84,310.0,829.0,1040.0,230.0,84.0,233.0,34.0,173.0,38.0,237.0,46.0,79.0,419.0,385.0,167.0,46.0,33.0,119.0,424.0,344.0,167.0,38.0,67.0,38.42857142857143,7.0,209.85714285714286,0.14285714285714285,0.0,0.0
2017.0,2017-10-01,8.0,Nou Barris,54.0,Torre Baró,448.23,7.17,310.0,829.0,1040.0,230.0,84.0,233.0,34.0,173.0,38.0,237.0,46.0,79.0,419.0,385.0,167.0,46.0,33.0,119.0,424.0,344.0,167.0,38.0,67.0,38.75,8.0,182.125,0.0,0.0,0.0
2018.0,2018-01-01,8.0,Nou Barris,54.0,Torre Baró,,,334.0,764.0,998.0,238.0,88.0,221.0,45.0,177.0,37.0,246.0,47.0,85.0,413.0,406.0,174.0,54.0,28.0,112.0,425.0,355.0,177.0,44.0,58.0,36.875,8.0,207.375,0.0,0.0,0.0
2018.0,2018-04-01,8.0,Nou Barris,54.0,Torre Baró,434.52,7.22,334.0,764.0,998.0,238.0,88.0,221.0,45.0,177.0,37.0,246.0,47.0,85.0,413.0,406.0,174.0,54.0,28.0,112.0,425.0,355.0,177.0,44.0,58.0,36.111111111111114,9.0,216.88888888888889,0.0,0.0,0.0
2018.0,2018-07-01,8.0,Nou Barris,54.0,Torre Baró,,,334.0,764.0,998.0,238.0,88.0,221.0,45.0,177.0,37.0,246.0,47.0,85.0,413.0,406.0,174.0,54.0,28.0,112.0,425.0,355.0,177.0,44.0,58.0,36.1,10.0,198.7,0.0,0.0,0.0
2018.0,2018-10-01,8.0,Nou Barris,54.0,Torre Baró,,,334.0,764.0,998.0,238.0,88.0,221.0,45.0,177.0,37.0,246.0,47.0,85.0,413.0,406.0,174.0,54.0,28.0,112.0,425.0,355.0,177.0,44.0,58.0,34.72727272727273,11.0,194.9090909090909,0.0,0.0,0.0
2019.0,2019-01-01,8.0,Nou Barris,54.0,Torre Baró,,,322.0,740.0,982.0,247.0,101.0,226.0,42.0,166.0,33.0,253.0,52.0,88.0,411.0,422.0,172.0,61.0,29.0,107.0,420.0,366.0,192.0,50.0,55.0,35.0,10.0,173.1,0.0,0.0,0.0
2019.0,2019-04-01,8.0,Nou Barris,54.0,Torre Baró,,,322.0,740.0,982.0,247.0,101.0,226.0,42.0,166.0,33.0,253.0,52.0,88.0,411.0,422.0,172.0,61.0,29.0,107.0,420.0,366.0,192.0,50.0,55.0,46.42857142857143,7.0,151.14285714285714,0.0,0.0,0.0
2019.0,2019-07-01,8.0,Nou Barris,54.0,Torre Baró,,,322.0,740.0,982.0,247.0,101.0,226.0,42.0,166.0,33.0,253.0,52.0,88.0,411.0,422.0,172.0,61.0,29.0,107.0,420.0,366.0,192.0,50.0,55.0,41.25,4.0,224.25,0.0,0.0,0.0
2019.0,2019-10-01,8.0,Nou Barris,54.0,Torre Baró,,,322.0,740.0,982.0,247.0,101.0,226.0,42.0,166.0,33.0,253.0,52.0,88.0,411.0,422.0,172.0,61.0,29.0,107.0,420.0,366.0,192.0,50.0,55.0,48.83333333333334,6.0,166.16666666666666,0.3333333333333333,0.0,0.0
2020.0,2020-01-01,8.0,Nou Barris,54.0,Torre Baró,452.0,6.2,598.0,919.0,988.0,241.0,91.0,237.0,42.0,168.0,31.0,242.0,58.0,93.0,390.0,434.0,180.0,51.0,26.0,119.0,395.0,383.0,208.0,41.0,55.0,57.0,4.0,160.75,0.25,0.0,0.0
2020.0,2020-04-01,8.0,Nou Barris,54.0,Torre Baró,,,598.0,919.0,988.0,241.0,91.0,237.0,42.0,168.0,31.0,242.0,58.0,93.0,390.0,434.0,180.0,51.0,26.0,119.0,395.0,383.0,208.0,41.0,55.0,42.66666666666666,3.0,267.0,0.0,0.0,0.0
2020.0,2020-07-01,8.0,Nou Barris,54.0,Torre Baró,,,598.0,919.0,988.0,241.0,91.0,237.0,42.0,168.0,31.0,242.0,58.0,93.0,390.0,434.0,180.0,51.0,26.0,119.0,395.0,383.0,208.0,41.0,55.0,39.5,4.0,153.5,0.0,0.0,0.0
2020.0,2020-10-01,8.0,Nou Barris,54.0,Torre Baró,,,598.0,919.0,988.0,241.0,91.0,237.0,42.0,168.0,31.0,242.0,58.0,93.0,390.0,434.0,180.0,51.0,26.0,119.0,395.0,383.0,208.0,41.0,55.0,40.0,4.0,160.0,0.0,0.0,0.0
2015.0,2015-01-01,8.0,Nou Barris,56.0,Vallbona,,,254.0,716.0,703.0,148.0,31.0,116.0,16.0,90.0,11.0,100.0,13.0,37.0,209.0,183.0,75.0,0.0,28.0,47.0,208.0,164.0,71.0,1.0,67.0,,,,,,
